40	1.670228
60	0.072781
80	0.033464
100	0.012508
120	0.004560
140	0.002090
160	-0.020016
180	0.002834
200	-0.000148
220	0.016942
240	0.026046
260	-0.007341
280	0.016361
300	0.005177
320	0.015165
340	0.006344
360	0.016814
380	0.006555
400	0.011971
420	0.002076
440	-0.002165
460	0.003918
480	-0.027259
500	0.005621
520	-0.023603
540	0.012342
560	-0.007790
580	0.029631
600	0.034771
620	0.025577
640	0.045377
660	0.013911
680	0.016571
700	0.018148
720	0.013334
740	0.015339
760	0.014088
780	0.014618
800	0.015563
820	0.014815
840	0.007290
860	0.013539
880	0.013976
900	0.008761
920	0.011298
940	0.011292
960	0.015090
980	0.012248
1000	0.009473
