0	nan	nan	nan	nan	nan	nan
20	1.010101	1.010101	nan	nan	nan	nan
40	1.029872	1.011631	1.034382	1.035130	1.034350	1.034757
60	1.029962	1.013380	1.032879	1.034001	1.034040	1.034916
80	1.030075	1.014630	1.032394	1.033529	1.034126	1.034971
100	1.030029	1.015181	1.031794	1.033253	1.034195	1.035045
120	1.030216	1.015972	1.031600	1.032915	1.034043	1.035678
140	1.030408	1.017023	1.031240	1.032983	1.034073	1.036003
160	1.030870	1.018042	1.031345	1.032752	1.034404	1.036278
180	1.031566	1.019250	1.031275	1.032675	1.034685	1.037647
200	1.032172	1.020290	1.031321	1.032475	1.034909	1.039174
220	1.032703	1.021421	1.030698	1.032611	1.035544	1.040090
240	1.034105	1.023402	1.030668	1.033411	1.036714	1.042857
260	1.045406	1.033969	1.041346	1.043951	1.047677	1.056245
280	1.046741	1.034490	1.041734	1.044799	1.049840	1.057956
300	1.047402	1.034021	1.041449	1.045119	1.050307	1.060683
320	1.048278	1.033598	1.041290	1.046225	1.052244	1.062245
340	1.049595	1.034607	1.042350	1.046992	1.053058	1.065155
360	1.050822	1.035479	1.042294	1.047321	1.056088	1.066391
380	1.052458	1.036193	1.043674	1.048097	1.057531	1.070113
400	1.054636	1.036083	1.044899	1.048709	1.060863	1.074139
420	1.056763	1.036434	1.045517	1.049499	1.062919	1.078276
440	1.058839	1.036578	1.046280	1.051002	1.064073	1.084160
460	1.060739	1.037820	1.046888	1.052823	1.066415	1.086812
480	1.062042	1.038823	1.046894	1.054557	1.068127	1.089470
500	1.075927	1.048990	1.058470	1.066588	1.083043	1.106679
520	1.078438	1.049104	1.059407	1.068657	1.085926	1.111176
540	1.082265	1.050054	1.060556	1.071092	1.092057	1.117607
560	1.084689	1.049877	1.062349	1.072155	1.095126	1.121217
580	1.087015	1.049897	1.062675	1.074154	1.096944	1.124753
600	1.089653	1.049808	1.065999	1.076826	1.099736	1.129766
620	1.091215	1.049427	1.066534	1.076883	1.101031	1.134178
640	1.092138	1.049618	1.066578	1.079375	1.104659	1.135372
660	1.093162	1.049666	1.067876	1.080674	1.105555	1.137767
680	1.093550	1.050040	1.067985	1.081593	1.106499	1.140080
700	1.094234	1.050372	1.069130	1.082435	1.106674	1.141829
720	1.095231	1.050554	1.069232	1.083610	1.109094	1.142720
740	1.107082	1.061211	1.079839	1.094512	1.122053	1.155480
760	1.106959	1.061221	1.080540	1.094628	1.124263	1.156018
780	1.109022	1.061033	1.081692	1.095050	1.126100	1.158352
800	1.109774	1.061056	1.081475	1.096834	1.130634	1.158562
820	1.110705	1.061232	1.082319	1.097487	1.132160	1.160628
840	1.113579	1.060904	1.082858	1.099045	1.134211	1.165154
860	1.115232	1.061049	1.084437	1.102478	1.135759	1.167170
880	1.117374	1.061210	1.084603	1.103721	1.137747	1.170594
900	1.118308	1.061542	1.083913	1.105262	1.139970	1.172629
920	1.120537	1.061360	1.084404	1.108048	1.141618	1.176504
940	1.121903	1.061368	1.085252	1.108468	1.145059	1.179571
960	1.122823	1.061898	1.085816	1.109153	1.145139	1.182074
980	1.135066	1.072696	1.098477	1.121065	1.157375	1.195660
1000	1.134450	1.072772	1.097978	1.121702	1.160371	1.196843
