40	1.659399
60	0.068108
80	0.027633
100	0.005753
120	-0.001832
140	-0.004010
160	-0.025704
180	-0.003043
200	-0.005930
220	0.009894
240	0.019729
260	-0.013763
280	0.010001
300	-0.001893
320	0.008080
340	-0.000117
360	0.010162
380	0.000299
400	0.005910
420	-0.004211
440	-0.008611
460	-0.001041
480	-0.031217
500	0.001971
520	-0.026584
540	0.008702
560	-0.011117
580	0.025260
600	0.029513
620	0.019622
640	0.037467
660	0.006261
680	0.008890
700	0.010818
720	0.006412
740	0.008636
760	0.006231
780	0.007799
800	0.009142
820	0.009070
840	0.002032
860	0.008809
880	0.009286
900	0.005839
920	0.005677
940	0.005759
960	0.009751
980	0.007616
1000	0.002830
