0	0.800000
20	0.800020
40	0.800433
60	0.801076
80	0.802008
100	0.803244
120	0.804727
140	0.806418
160	0.808224
180	0.810192
200	0.812275
220	0.814589
240	0.817109
260	0.819704
280	0.822462
300	0.825353
320	0.828412
340	0.831565
360	0.834853
380	0.838209
400	0.841639
420	0.845111
440	0.848630
460	0.852140
480	0.855408
500	0.858625
520	0.861633
540	0.864652
560	0.867558
580	0.870618
600	0.873878
620	0.877308
640	0.881098
660	0.885063
680	0.889197
700	0.893495
720	0.897887
740	0.902375
760	0.907015
780	0.911766
800	0.916578
820	0.921410
840	0.926197
860	0.930937
880	0.935662
900	0.940238
920	0.944869
940	0.949541
960	0.954278
980	0.958982
1000	0.963809
