0	inf
20	0.722294
40	0.699484
60	0.719124
80	0.699635
100	0.707743
120	0.695627
140	0.720060
160	0.724407
180	0.751322
200	0.758997
220	0.751943
240	0.766792
260	0.785029
280	0.787946
300	0.811923
320	0.803441
340	0.809386
360	0.804874
380	0.809377
400	0.799821
420	0.809926
440	0.807321
460	0.800639
480	0.815133
500	0.817345
520	0.812088
540	0.803312
560	0.815525
580	0.813505
600	0.800206
620	0.815322
640	0.815994
660	0.796408
680	0.815087
700	0.815391
720	0.811207
740	0.807461
760	0.816160
780	0.810817
800	0.802297
820	0.815533
840	0.803091
860	0.805393
880	0.813643
900	0.805034
920	0.809069
940	0.810867
960	0.805860
980	0.804724
1000	0.803802
1020	0.803152
1040	0.806832
1060	0.799191
1080	0.800796
1100	0.798693
1120	0.798177
1140	0.798276
1160	0.797854
1180	0.798845
1200	0.798053
1220	0.791739
1240	0.797114
1260	0.789413
1280	0.794578
1300	0.793264
1320	0.787848
1340	0.789077
1360	0.789520
1380	0.785427
1400	0.785990
1420	0.787617
1440	0.782427
1460	0.786218
1480	0.785395
1500	0.779293
