0	1.000000	1.000000	nan
20	1.000250	1.000250	nan
40	1.000250	1.000250	nan
60	1.000250	1.000250	nan
80	1.000250	1.000250	nan
100	1.000250	1.000250	nan
120	1.000250	1.000250	nan
140	1.000250	1.000250	nan
160	1.000250	1.000250	nan
180	1.000375	1.000375	nan
200	1.000500	1.000500	nan
220	1.000500	1.000500	nan
240	1.000500	1.000500	nan
260	1.000625	1.000625	nan
280	1.001000	1.001000	nan
300	1.002125	1.002125	nan
320	1.003750	1.003750	nan
340	1.007385	1.007385	nan
360	1.009395	1.009395	nan
380	1.011918	1.011918	nan
400	1.015070	1.015070	nan
420	1.019385	1.019385	nan
440	1.020653	1.020653	nan
460	1.024348	1.024348	nan
480	1.028678	1.028678	nan
500	1.031248	1.031248	nan
520	1.034846	1.034846	nan
540	1.037553	1.037553	nan
560	1.039885	1.039885	nan
580	1.042750	1.042750	nan
600	1.046259	1.046259	nan
620	1.050311	1.050311	nan
640	1.052014	1.052014	nan
660	1.055697	1.055697	nan
680	1.059771	1.059771	nan
700	1.062953	1.062953	nan
720	1.066259	1.066259	nan
740	1.070263	1.070263	nan
760	1.073738	1.073738	nan
780	1.075070	1.075070	nan
800	1.077886	1.077886	nan
820	1.081113	1.081113	nan
840	1.081783	1.081783	nan
860	1.085045	1.085045	nan
880	1.087345	1.087345	nan
900	1.089519	1.089519	nan
920	1.092096	1.092096	nan
940	1.095228	1.095228	nan
960	1.097002	1.097002	nan
980	1.099460	1.099460	nan
1000	1.100971	1.100971	nan
1020	1.102769	1.102769	nan
1040	1.105109	1.105109	nan
1060	1.106085	1.106085	nan
1080	1.107331	1.107331	nan
1100	1.109133	1.109133	nan
1120	1.110796	1.110796	nan
1140	1.112608	1.112608	nan
1160	1.114978	1.114978	nan
1180	1.116651	1.116651	nan
1200	1.118480	1.118480	nan
1220	1.120732	1.120732	nan
1240	1.121872	1.121872	nan
1260	1.123989	1.123989	nan
1280	1.126652	1.126652	nan
1300	1.128230	1.128230	nan
1320	1.130049	1.130049	nan
1340	1.132059	1.132059	nan
1360	1.133896	1.133896	nan
1380	1.135322	1.135322	nan
1400	1.137452	1.137452	nan
1420	1.140160	1.140160	nan
1440	1.142880	1.142880	nan
1460	1.144618	1.144618	nan
1480	1.146648	1.146648	nan
1500	1.148086	1.148086	nan
